distrito_code,nome,ibge_code,municipio_nome,uf
315217020,Santana do Araçuaí,3152170,Ponto dos Volantes,MG
315220405,Porteirinha,3152204,Porteirinha,MG
315220410,Gorutuba,3152204,Porteirinha,MG
315220412,Mocambinho,3152204,Porteirinha,MG
315220414,Paciência,3152204,Porteirinha,MG
315220416,Mulungu de Minas,3152204,Porteirinha,MG
315220422,Serra Branca de Minas,3152204,Porteirinha,MG
315220423,Tanque de Porteirinha,3152204,Porteirinha,MG
315220425,Tocandira,3152204,Porteirinha,MG
315230305,Porto Firme,3152303,Porto Firme,MG
315240205,Poté,3152402,Poté,MG
315240207,Sucanga,3152402,Poté,MG
315240210,Valão,3152402,Poté,MG
315250105,Pouso Alegre,3152501,Pouso Alegre,MG
315250110,Sao José do Pântano,3152501,Pouso Alegre,MG
315260005,Pouso Alto,3152600,Pouso Alto,MG
315260010,Santana do Capivari,3152600,Pouso Alto,MG
315270905,Prados,3152709,Prados,MG
315280805,Prata,3152808,Prata,MG
315280810,Jardinésia,3152808,Prata,MG
315280815,Patrimônio,3152808,Prata,MG
315290705,Pratápolis,3152907,Pratápolis,MG
315300405,Pratinha,3153004,Pratinha,MG
315310305,Presidente Bernardes,3153103,Presidente Bernardes,MG
315320205,Presidente Juscelino,3153202,Presidente Juscelino,MG
315330105,Presidente Kubitschek,3153301,Presidente Kubitschek,MG
315340005,Presidente Olegário,3153400,Presidente Olegário,MG
315340010,Galena,3153400,Presidente Olegário,MG
315340020,Ponte Firme,3153400,Presidente Olegário,MG
315340030,Santiago de Minas,3153400,Presidente Olegário,MG
315350905,Alto Jequitibá,3153509,Alto Jequitibá,MG
315350925,Padre Júlio Maria,3153509,Alto Jequitibá,MG
315360805,Prudente de Morais,3153608,Prudente de Morais,MG
315370705,Quartel Geral,3153707,Quartel Geral,MG
315370710,Quartel de São João,3153707,Quartel Geral,MG
315380605,Queluzito,3153806,Queluzito,MG
315390505,Raposos,3153905,Raposos,MG
315400205,Raul Soares,3154002,Raul Soares,MG
315400210,Bicuíba,3154002,Raul Soares,MG
315400215,Santana do Tabuleiro,3154002,Raul Soares,MG
315400220,São Sebastião do Óculo,3154002,Raul Soares,MG
315400225,São Vicente da Estrela,3154002,Raul Soares,MG
315400235,Vermelho Velho,3154002,Raul Soares,MG
315410105,Recreio,3154101,Recreio,MG
315410110,Angaturama,3154101,Recreio,MG
315410115,Conceição da Boa Vista,3154101,Recreio,MG
315415005,Reduto,3154150,Reduto,MG
315415020,Jaguaraí,3154150,Reduto,MG
315420005,Resende Costa,3154200,Resende Costa,MG
315420010,Jacarandira,3154200,Resende Costa,MG
315430905,Resplendor,3154309,Resplendor,MG
315430910,Bom Pastor,3154309,Resplendor,MG
315430915,Calixto,3154309,Resplendor,MG
315430920,Campo Alegre de Minas,3154309,Resplendor,MG
315430925,Independência,3154309,Resplendor,MG
315430930,Nicolândia,3154309,Resplendor,MG
315440805,Ressaquinha,3154408,Ressaquinha,MG
315440807,Canjamba,3154408,Ressaquinha,MG
315440830,Simão Tamm,3154408,Ressaquinha,MG
315440835,Vargem do Amargoso,3154408,Ressaquinha,MG
315440840,Peixoto,3154408,Ressaquinha,MG
315445705,Riachinho,3154457,Riachinho,MG
315450705,Riacho dos Machados,3154507,Riacho dos Machados,MG
315450710,Bem-Querer,3154507,Riacho dos Machados,MG
315460605,Ribeirão das Neves,3154606,Ribeirão das Neves,MG
315460610,Justinópolis,3154606,Ribeirão das Neves,MG
315470505,Ribeirão Vermelho,3154705,Ribeirão Vermelho,MG
315480405,Rio Acima,3154804,Rio Acima,MG
315490305,Rio Casca,3154903,Rio Casca,MG
315490310,Jurumirim,3154903,Rio Casca,MG
315500905,Rio Doce,3155009,Rio Doce,MG
315510805,Rio do Prado,3155108,Rio do Prado,MG
315510820,Vila Formosa de Minas,3155108,Rio do Prado,MG
315520705,Rio Espera,3155207,Rio Espera,MG
315520710,Piranguita,3155207,Rio Espera,MG
315520715,Rio Melo,3155207,Rio Espera,MG
315530605,Rio Manso,3155306,Rio Manso,MG
315530607,Bernardas,3155306,Rio Manso,MG
315530610,Souza,3155306,Rio Manso,MG
315540505,Rio Novo,3155405,Rio Novo,MG
315550405,Rio Paranaíba,3155504,Rio Paranaíba,MG
315550410,Abaeté dos Mendes,3155504,Rio Paranaíba,MG
315560305,Rio Pardo de Minas,3155603,Rio Pardo de Minas,MG
315560325,Serra Nova,3155603,Rio Pardo de Minas,MG
315560331,Nova Aurora de Minas,3155603,Rio Pardo de Minas,MG
315570205,Rio Piracicaba,3155702,Rio Piracicaba,MG
315570210,Conceição de Piracicaba,3155702,Rio Piracicaba,MG
315570215,Padre Pinto,3155702,Rio Piracicaba,MG
315580105,Rio Pomba,3155801,Rio Pomba,MG
315590005,Rio Preto,3155900,Rio Preto,MG
315600705,Rio Vermelho,3156007,Rio Vermelho,MG
315600710,Pedra Menina,3156007,Rio Vermelho,MG
315610605,Ritápolis,3156106,Ritápolis,MG
315620505,Rochedo de Minas,3156205,Rochedo de Minas,MG
315630405,Rodeiro,3156304,Rodeiro,MG
315640305,Romaria,3156403,Romaria,MG
315645205,Rosário da Limeira,3156452,Rosário da Limeira,MG
315645210,Ancorado,3156452,Rosário da Limeira,MG
315650205,Rubelita,3156502,Rubelita,MG
315650210,Amparo do Sítio,3156502,Rubelita,MG
315650215,Lagoa de Baixo,3156502,Rubelita,MG
315660105,Rubim,3156601,Rubim,MG
315660110,Itapiru,3156601,Rubim,MG
315670005,Sabará,3156700,Sabará,MG
315670010,Carvalho de Brito,3156700,Sabará,MG
315670015,Mestre Caetano,3156700,Sabará,MG
315670020,Ravena,3156700,Sabará,MG
315680905,Sabinópolis,3156809,Sabinópolis,MG
315680910,Euxenita,3156809,Sabinópolis,MG
315680915,Quilombo,3156809,Sabinópolis,MG
315690805,Sacramento,3156908,Sacramento,MG
315690810,Desemboque,3156908,Sacramento,MG
315700505,Salinas,3157005,Salinas,MG
315700510,Ferreirópolis,3157005,Salinas,MG
315700525,Nova Matrona,3157005,Salinas,MG
315700535,Nova Fátima de Salinas,3157005,Salinas,MG
315710405,Salto da Divisa,3157104,Salto da Divisa,MG
315720305,Santa Bárbara,3157203,Santa Bárbara,MG
315720310,Barra Feliz,3157203,Santa Bárbara,MG
315720315,Brumal,3157203,Santa Bárbara,MG
315720325,Conceição do Rio Acima,3157203,Santa Bárbara,MG
315720330,Florália,3157203,Santa Bárbara,MG
315725205,Santa Bárbara do Leste,3157252,Santa Bárbara do Leste,MG
315727805,Santa Bárbara do Monte Verde,3157278,Santa Bárbara do Monte Verde,MG
315727820,São Sebastião do Barreado,3157278,Santa Bárbara do Monte Verde,MG
315730205,Santa Bárbara do Tugúrio,3157302,Santa Bárbara do Tugúrio,MG
315730210,Bom Retiro,3157302,Santa Bárbara do Tugúrio,MG
315733605,Santa Cruz de Minas,3157336,Santa Cruz de Minas,MG
315737705,Santa Cruz de Salinas,3157377,Santa Cruz de Salinas,MG
315737710,Água Boa de Santa Cruz,3157377,Santa Cruz de Salinas,MG
315737725,Santo Antônio da Itinga,3157377,Santa Cruz de Salinas,MG
315740105,Santa Cruz do Escalvado,3157401,Santa Cruz do Escalvado,MG
315740110,São Sebastião do Soberbo,3157401,Santa Cruz do Escalvado,MG
315740115,Zito Soares,3157401,Santa Cruz do Escalvado,MG
315750005,Santa Efigênia de Minas,3157500,Santa Efigênia de Minas,MG
315760905,Santa Fé de Minas,3157609,Santa Fé de Minas,MG
315765805,Santa Helena de Minas,3157658,Santa Helena de Minas,MG
315765810,Bom Jesus da Vitória,3157658,Santa Helena de Minas,MG
315770805,Santa Juliana,3157708,Santa Juliana,MG
315770810,Zelândia,3157708,Santa Juliana,MG
315780705,Santa Luzia,3157807,Santa Luzia,MG
315780710,São Benedito,3157807,Santa Luzia,MG
315790605,Santa Margarida,3157906,Santa Margarida,MG
315790610,Ribeirão de São Domingos,3157906,Santa Margarida,MG
315800305,Santa Maria de Itabira,3158003,Santa Maria de Itabira,MG
315800310,Itauninha,3158003,Santa Maria de Itabira,MG
315810205,Santa Maria do Salto,3158102,Santa Maria do Salto,MG
315820105,Santa Maria do Suaçuí,3158201,Santa Maria do Suaçuí,MG
315820107,Brejo de Minas,3158201,Santa Maria do Suaçuí,MG
315820110,Glucínio,3158201,Santa Maria do Suaçuí,MG
315820120,Poaia,3158201,Santa Maria do Suaçuí,MG
315830005,Santana da Vargem,3158300,Santana da Vargem,MG
315840905,Santana de Cataguases,3158409,Santana de Cataguases,MG
315850805,Santana de Pirapama,3158508,Santana de Pirapama,MG
315850810,Fechados,3158508,Santana de Pirapama,MG
315860705,Santana do Deserto,3158607,Santana do Deserto,MG
315870605,Santana do Garambéu,3158706,Santana do Garambéu,MG
315880505,Santana do Jacaré,3158805,Santana do Jacaré,MG
315890405,Santana do Manhuaçu,3158904,Santana do Manhuaçu,MG
315890410,Santa Filomena,3158904,Santana do Manhuaçu,MG
315895305,Santana do Paraíso,3158953,Santana do Paraíso,MG
315900105,Santana do Riacho,3159001,Santana do Riacho,MG
315900110,Serra do Cipó,3159001,Santana do Riacho,MG
315900111,Lapinha da Serra,3159001,Santana do Riacho,MG
315910005,Santana dos Montes,3159100,Santana dos Montes,MG
315910010,Joselândia,3159100,Santana dos Montes,MG
315920905,Santa Rita de Caldas,3159209,Santa Rita de Caldas,MG
315920907,Pião,3159209,Santa Rita de Caldas,MG
315920910,São Bento de Caldas,3159209,Santa Rita de Caldas,MG
315930805,Santa Rita de Jacutinga,3159308,Santa Rita de Jacutinga,MG
315930810,Itaboca,3159308,Santa Rita de Jacutinga,MG
315935705,Santa Rita de Minas,3159357,Santa Rita de Minas,MG
315940705,Santa Rita de Ibitipoca,3159407,Santa Rita de Ibitipoca,MG
315940710,Bom Jesus do Vermelho,3159407,Santa Rita de Ibitipoca,MG
315940715,Paraíso Garcia,3159407,Santa Rita de Ibitipoca,MG
315950605,Santa Rita do Itueto,3159506,Santa Rita do Itueto,MG
315950607,Alto Pião,3159506,Santa Rita do Itueto,MG
315950610,São José do Itueto,3159506,Santa Rita do Itueto,MG
315950611,Aldeamento,3159506,Santa Rita do Itueto,MG
315950612,Santaninha,3159506,Santa Rita do Itueto,MG
315960505,Santa Rita do Sapucaí,3159605,Santa Rita do Sapucaí,MG
315970405,Santa Rosa da Serra,3159704,Santa Rosa da Serra,MG
315970410,Campo Alegre da Serra,3159704,Santa Rosa da Serra,MG
315980305,Santa Vitória,3159803,Santa Vitória,MG
315980310,Chaveslândia,3159803,Santa Vitória,MG
315980315,Perdilândia,3159803,Santa Vitória,MG
315990205,Santo Antônio do Amparo,3159902,Santo Antônio do Amparo,MG
315990230,São Sebastião da Estrela,3159902,Santo Antônio do Amparo,MG
316000905,Santo Antônio do Aventureiro,3160009,Santo Antônio do Aventureiro,MG
316000910,São Domingos,3160009,Santo Antônio do Aventureiro,MG
316010805,Santo Antônio do Grama,3160108,Santo Antônio do Grama,MG
316020705,Santo Antônio do Itambé,3160207,Santo Antônio do Itambé,MG
316030605,Santo Antônio do Jacinto,3160306,Santo Antônio do Jacinto,MG
316030610,Catajás,3160306,Santo Antônio do Jacinto,MG
316040505,Santo Antônio do Monte,3160405,Santo Antônio do Monte,MG
316040525,São José das Rosas,3160405,Santo Antônio do Monte,MG
316045405,Santo Antônio do Retiro,3160454,Santo Antônio do Retiro,MG
316045410,São Joaquim do Retiro,3160454,Santo Antônio do Retiro,MG
316045415,Caroba,3160454,Santo Antônio do Retiro,MG
316050405,Santo Antônio do Rio Abaixo,3160504,Santo Antônio do Rio Abaixo,MG
316060305,Santo Hipólito,3160603,Santo Hipólito,MG
316060310,Senhora da Glória,3160603,Santo Hipólito,MG
316060320,Valo Fundo,3160603,Santo Hipólito,MG
316070205,Santos Dumont,3160702,Santos Dumont,MG
316070210,Conceição do Formoso,3160702,Santos Dumont,MG
316070215,Dores do Paraibuna,3160702,Santos Dumont,MG
316070217,Mantiqueira,3160702,Santos Dumont,MG
316070220,São João da Serra,3160702,Santos Dumont,MG
316080105,São Bento Abade,3160801,São Bento Abade,MG
316090005,São Brás do Suaçuí,3160900,São Brás do Suaçuí,MG
316095905,São Domingos das Dores,3160959,São Domingos das Dores,MG
316100705,São Domingos do Prata,3161007,São Domingos do Prata,MG
316100710,Cônego João Pio,3161007,São Domingos do Prata,MG
316100715,Ilhéus do Prata,3161007,São Domingos do Prata,MG
316100720,Juiraçu,3161007,São Domingos do Prata,MG
316100725,Santana do Alfié,3161007,São Domingos do Prata,MG
316100730,Vargem Linda,3161007,São Domingos do Prata,MG
316105605,São Félix de Minas,3161056,São Félix de Minas,MG
316110605,São Francisco,3161106,São Francisco,MG
316110612,Lapa do Espírito Santo,3161106,São Francisco,MG
316110615,Morro,3161106,São Francisco,MG
316110618,Retiro,3161106,São Francisco,MG
316110630,Santa Isabel de Minas,3161106,São Francisco,MG
316110635,Santana de São Francisco,3161106,São Francisco,MG
316110640,Travessão de Minas,3161106,São Francisco,MG
316120505,São Francisco de Paula,3161205,São Francisco de Paula,MG
316130405,São Francisco de Sales,3161304,São Francisco de Sales,MG
316140305,São Francisco do Glória,3161403,São Francisco do Glória,MG
316150205,São Geraldo,3161502,São Geraldo,MG
316150210,Monte Celeste,3161502,São Geraldo,MG
316160105,São Geraldo da Piedade,3161601,São Geraldo da Piedade,MG
316160110,Vinhático,3161601,São Geraldo da Piedade,MG
316165005,São Geraldo do Baixio,3161650,São Geraldo do Baixio,MG
316165015,Conceição das Laranjeiras,3161650,São Geraldo do Baixio,MG
316170005,São Gonçalo do Abaeté,3161700,São Gonçalo do Abaeté,MG
316170010,Canoeiros,3161700,São Gonçalo do Abaeté,MG
316170020,Beira Rio,3161700,São Gonçalo do Abaeté,MG
316180905,São Gonçalo do Pará,3161809,São Gonçalo do Pará,MG
316190805,São Gonçalo do Rio Abaixo,3161908,São Gonçalo do Rio Abaixo,MG
316200505,São Gonçalo do Sapucaí,3162005,São Gonçalo do Sapucaí,MG
316200510,Ferreiras,3162005,São Gonçalo do Sapucaí,MG
316200515,Ribeiros,3162005,São Gonçalo do Sapucaí,MG
316210405,São Gotardo,3162104,São Gotardo,MG
316210407,Abaeté dos Venâncios,3162104,São Gotardo,MG
316210410,Funchal,3162104,São Gotardo,MG
316210415,Guarda dos Ferreiros,3162104,São Gotardo,MG
316210420,São José da Bela Vista,3162104,São Gotardo,MG
316220305,São João Batista do Glória,3162203,São João Batista do Glória,MG
316225205,São João da Lagoa,3162252,São João da Lagoa,MG
316225220,São Roberto de Minas,3162252,São João da Lagoa,MG
316230205,São João da Mata,3162302,São João da Mata,MG
316240105,São João da Ponte,3162401,São João da Ponte,MG
316240110,Condado do Norte,3162401,São João da Ponte,MG
316240120,Olímpio Campos,3162401,São João da Ponte,MG
316240125,Santo Antônio da Boa Vista,3162401,São João da Ponte,MG
316240130,Simão Campos,3162401,São João da Ponte,MG
316245005,São João das Missões,3162450,São João das Missões,MG
316245010,Rancharia e Tenda,3162450,São João das Missões,MG
316245015,Brejo Mata Fome,3162450,São João das Missões,MG
316245020,Sumaré I,3162450,São João das Missões,MG
316250005,São João del Rei,3162500,São João del Rei,MG
316250010,Arcângelo,3162500,São João del Rei,MG
316250015,São Gonçalo do Amarante,3162500,São João del Rei,MG
316250020,Emboabas,3162500,São João del Rei,MG
316250025,Rio das Mortes,3162500,São João del Rei,MG
316250030,São Sebastião da Vitória,3162500,São João del Rei,MG
316255905,São João do Manhuaçu,3162559,São João do Manhuaçu,MG
316255910,Pontões do São João do Manhuaçu,3162559,São João do Manhuaçu,MG
316257505,São João do Manteninha,3162575,São João do Manteninha,MG
316257510,Divino das Palmeiras,3162575,São João do Manteninha,MG
316257515,Vargem Grande de Minas,3162575,São João do Manteninha,MG
316260905,São João do Oriente,3162609,São João do Oriente,MG
316260930,Santa Maria do Baixio,3162609,São João do Oriente,MG
316265805,São João do Pacuí,3162658,São João do Pacuí,MG
316265820,Santa da Pedra,3162658,São João do Pacuí,MG
316270805,São João do Paraíso,3162708,São João do Paraíso,MG
316270820,Boa Sorte do Paraíso,3162708,São João do Paraíso,MG
316270825,Mandacaru do Paraíso,3162708,São João do Paraíso,MG
316270830,Barrinha do Paraíso,3162708,São João do Paraíso,MG
316280705,São João Evangelista,3162807,São João Evangelista,MG
316280707,Bom Jesus da Canabrava,3162807,São João Evangelista,MG
316280710,Nelson de Sena,3162807,São João Evangelista,MG
316280715,São Geraldo do Baguari,3162807,São João Evangelista,MG
316290605,São João Nepomuceno,3162906,São João Nepomuceno,MG
316290610,Carlos Alves,3162906,São João Nepomuceno,MG
316290615,Ituí,3162906,São João Nepomuceno,MG
316290620,Roça Grande,3162906,São João Nepomuceno,MG
316290625,Taruaçu,3162906,São João Nepomuceno,MG
316292205,São Joaquim de Bicas,3162922,São Joaquim de Bicas,MG
316294805,São José da Barra,3162948,São José da Barra,MG
316294806,Bom Jesus dos Campos,3162948,São José da Barra,MG
316295505,São José da Lapa,3162955,São José da Lapa,MG
316300305,São José da Safira,3163003,São José da Safira,MG
316310205,São José da Varginha,3163102,São José da Varginha,MG
316320105,São José do Alegre,3163201,São José do Alegre,MG
316330005,São José do Divino,3163300,São José do Divino,MG
316340905,São José do Goiabal,3163409,São José do Goiabal,MG
316350805,São José do Jacuri,3163508,São José do Jacuri,MG
316350820,Bom Jesus do Tabuleiro,3163508,São José do Jacuri,MG
316350825,São Judas Tadeu de Tabatinga,3163508,São José do Jacuri,MG
316360705,São José do Mantimento,3163607,São José do Mantimento,MG
316370605,São Lourenço,3163706,São Lourenço,MG
316380505,São Miguel do Anta,3163805,São Miguel do Anta,MG
316390405,São Pedro da União,3163904,São Pedro da União,MG
316390410,Biguatinga,3163904,São Pedro da União,MG
316400105,São Pedro dos Ferros,3164001,São Pedro dos Ferros,MG
316400110,Águas Férreas,3164001,São Pedro dos Ferros,MG
316410005,São Pedro do Suaçuí,3164100,São Pedro do Suaçuí,MG
316410010,Córrego Dantas do Suaçuí,3164100,São Pedro do Suaçuí,MG
316420905,São Romão,3164209,São Romão,MG
316420915,Ribanceira,3164209,São Romão,MG
316430805,São Roque de Minas,3164308,São Roque de Minas,MG
316430810,São José do Barreiro,3164308,São Roque de Minas,MG
316430815,Serra da Canastra,3164308,São Roque de Minas,MG
316440705,São Sebastião da Bela Vista,3164407,São Sebastião da Bela Vista,MG
316443105,São Sebastião da Vargem Alegre,3164431,São Sebastião da Vargem Alegre,MG
316447205,São Sebastião do Anta,3164472,São Sebastião do Anta,MG
316450605,São Sebastião do Maranhão,3164506,São Sebastião do Maranhão,MG
316450610,Mãe dos Homens,3164506,São Sebastião do Maranhão,MG
316450615,Santo Antônio dos Araújos,3164506,São Sebastião do Maranhão,MG
316460505,São Sebastião do Oeste,3164605,São Sebastião do Oeste,MG
316470405,São Sebastião do Paraíso,3164704,São Sebastião do Paraíso,MG
316470410,Guardinha,3164704,São Sebastião do Paraíso,MG
316480305,São Sebastião do Rio Preto,3164803,São Sebastião do Rio Preto,MG
316490205,São Sebastião do Rio Verde,3164902,São Sebastião do Rio Verde,MG
316500805,São Tiago,3165008,São Tiago,MG
316500810,Mercês de Água Limpa,3165008,São Tiago,MG
316510705,São Tomás de Aquino,3165107,São Tomás de Aquino,MG
316520605,São Tomé das Letras,3165206,São Tomé das Letras,MG
316520610,Sobradinho de Minas,3165206,São Tomé das Letras,MG
316530505,São Vicente de Minas,3165305,São Vicente de Minas,MG
316540405,Sapucaí-Mirim,3165404,Sapucaí-Mirim,MG
316550305,Sardoá,3165503,Sardoá,MG
316553705,Sarzedo,3165537,Sarzedo,MG
316555205,Setubinha,3165552,Setubinha,MG
316555220,Palmeiras do Vale,3165552,Setubinha,MG
316556005,Sem-Peixe,3165560,Sem-Peixe,MG
316556030,São Bartolomeu de Sem Peixe,3165560,Sem-Peixe,MG
316557805,Senador Amaral,3165578,Senador Amaral,MG
316557815,Ponte Segura,3165578,Senador Amaral,MG
316560205,Senador Cortes,3165602,Senador Cortes,MG
316560220,Pregos,3165602,Senador Cortes,MG
316570105,Senador Firmino,3165701,Senador Firmino,MG
316580005,Senador José Bento,3165800,Senador José Bento,MG
316590905,Senador Modestino Gonçalves,3165909,Senador Modestino Gonçalves,MG
316600605,Senhora de Oliveira,3166006,Senhora de Oliveira,MG
316600610,Santana de Piraguara,3166006,Senhora de Oliveira,MG
316600615,Prudentes,3166006,Senhora de Oliveira,MG
316610505,Senhora do Porto,3166105,Senhora do Porto,MG
316610530,São José do Jacaré,3166105,Senhora do Porto,MG
